*line 県	会社	路線	ろせん	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2	線種
新潟県	JR東日本	只見線	ただみせん	越後広瀬	えちごひろせ	129.5	142.4	 		0	0	0	0	0	0	!	0	0	0	!	
新潟県	JR東日本	只見線	ただみせん	藪神	やぶかみ	131.6	144.7	 		0	0	0	0	0	0	!	0	0	0	!	
新潟県	JR東日本	只見線	ただみせん	小出	こいで	135.2	148.7	上越線		0	0	0	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	高崎	たかさき	0	0	上越新幹線/北陸新幹線/高崎線/上越線		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	北高崎	きたたかさき	2.4	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	群馬八幡	ぐんまやわた	6.4	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	安中	あんなか	10.6	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	磯部	いそべ	17.6	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	松井田	まついだ	22.7	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	西松井田	にしまついだ	23.9	0	 		0	0	1	0	0	0	!	0	0	0	!	
群馬県	JR東日本	信越線(高崎-横川)	しんえつせん（たかさきよこかわ）	横川	よこかわ	29.7	0		(信)	0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	信越線(篠ノ井-長野)	しんえつせん（しののいながの）	篠ノ井	しののい	0	0	篠ノ井線/しなの鉄道		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	信越線(篠ノ井-長野)	しんえつせん（しののいながの）	今井	いまい	2.1	0	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	信越線(篠ノ井-長野)	しんえつせん（しののいながの）	川中島	かわなかじま	4.3	0	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	信越線(篠ノ井-長野)	しんえつせん（しののいながの）	安茂里	あもり	6.4	0	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	信越線(篠ノ井-長野)	しんえつせん（しののいながの）	長野	ながの	9.3	0	北陸新幹線/しなの鉄道(北)		0	13	0	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	直江津	なおえつ	84.3	0	えちごトキめき鉄道（日本海ひすい）/えちごトキめき鉄道（妙高はねうま）		0	0	2	0	0	0	!	1	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	黒井	くろい	87	0	 	(信)	0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	犀潟	さいがた	91.4	0	ほくほく線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	土底浜	どそこはま	93.7	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	潟町	かたまち	95.5	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	上下浜	じょうげはま	98.3	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	柿崎	かきざき	101.9	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	米山	よねやま	107.8	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	笠島	かさしま	111.7	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	青海川	おうみがわ	113.9	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	鯨波	くじらなみ	116.9	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	柏崎	かしわざき	120.6	0	越後線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	茨目	いばらめ	123.6	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	安田	やすだ	126.5	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	北条	きたじょう	129.1	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	越後広田	えちごひろた	132.4	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	長鳥	ながとり	135.1	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	塚山	つかやま	140.1	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	越後岩塚	えちごいわつか	144.8	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	来迎寺	らいこうじ	147.6	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	前川	まえかわ	151.7	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	宮内	みやうち	154.3	0	上越線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	長岡	ながおか	157.3	0	上越新幹線		0	13	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	北長岡	きたながおか	159.8	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	押切	おしきり	164.2	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	見附	みつけ	168.7	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	帯織	おびおり	172.8	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	東光寺	とうこうじ	175.4	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	三条	さんじょう	178.9	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	東三条	ひがしさんじょう	180.5	0	弥彦線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	保内	ほない	184.3	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	加茂	かも	188.1	0	 	(信)	0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	羽生田	はにゅうだ	192.2	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	田上	たがみ	195.4	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	矢代田	やしろだ	199.1	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	古津	ふるつ	202.2	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	新津	にいつ	205.4	0	羽越線/磐越西線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	さつき野	さつきの	206.9	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	荻川	おぎかわ	209.2	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	亀田	かめだ	214.1	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	越後石山	えちごいしやま	216.5	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	信越線(直江津-新潟)	しんえつせん（なおえつにいがた）	新潟	にいがた	220.6	0	上越新幹線/白新線/越後線		0	11	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	柏崎	かしわざき	0	0	信越線(直江津-新潟)		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	東柏崎	ひがしかしわざき	1.6	1.8	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	西中通	にしなかどおり	5	5.5	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	荒浜	あらはま	6.6	7.3	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	刈羽	かりわ	9.9	10.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	西山	にしやま	12.8	14.1	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	礼拝	らいはい	15	16.5	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	石地	いしじ	18.7	20.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	小木ノ城	おぎのじょう	22.7	25	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	出雲崎	いずもざき	24.8	27.3	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	妙法寺	みょうほうじ	29.4	32.3	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	小島谷	おじまや	32.4	35.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	桐原	きりはら	36.2	39.8	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	寺泊	てらどまり	39	42.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	分水	ぶんすい	41.5	45.7	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	粟生津	あおうづ	45.8	50.4	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	南吉田	みなみよしだ	47.8	52.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	吉田	よしだ	49.8	54.8	弥彦線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	北吉田	きたよしだ	51.7	56.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	岩室	いわむろ	53.8	59.2	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	巻	まき	57.8	63.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	越後曽根	えちごそね	62.4	68.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	越後赤塚	えちごあかつか	64.9	71.4	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	内野西が丘	うちのにしがおか	68.7	75.6	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	内野	うちの	70.3	77.3	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	新潟大学前	にいがただいがくまえ	72.3	79.5	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	寺尾	てらお	74.4	81.8	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	小針	こばり	76.3	83.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	青山	あおやま	77.7	85.5	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	関屋	せきや	79.2	87.1	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	白山	はくさん	80.7	88.8	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	上所	かみところ	82.3	90.5			0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	越後線	えちごせん	新潟	にいがた	83.8	92.2	上越新幹線/信越線(直江津-新潟)/白新線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	弥彦	やひこ	0	0	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	矢作	やはぎ	2.3	2.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	吉田	よしだ	4.9	5.4	越後線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	西燕	にしつばめ	8	8.8	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	燕	つばめ	10.3	11.3	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	燕三条	つばめさんじょう	12.9	14.2	上越新幹線		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	北三条	きたさんじょう	15.4	16.9	 		0	0	2	0	0	0	!	0	0	0	!	
新潟県	JR東日本	弥彦線	やひこせん	東三条	ひがしさんじょう	17.4	19.1	信越線(直江津-新潟)		0	0	2	0	0	0	!	0	0	0	!	
山梨県	JR東日本	小海線	こうみせん	小淵沢	こぶちざわ	0	0	中央東線		0	0	1	0	0	0	!	0	0	0	!	
山梨県	JR東日本	小海線	こうみせん	甲斐小泉	かいこいずみ	7.1	7.8	 		0	0	1	0	0	0	!	0	0	0	!	
山梨県	JR東日本	小海線	こうみせん	甲斐大泉	かいおおいずみ	12.2	13.4	 		0	0	1	0	0	0	!	0	0	0	!	
山梨県	JR東日本	小海線	こうみせん	清里	きよさと	17.5	19.3	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	野辺山	のべやま	23.4	25.7	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	信濃川上	しなのかわかみ	31.5	34.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	佐久広瀬	さくひろせ	34.9	38.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	佐久海ノ口	さくうみのくち	39.4	43.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	海尻	うみじり	42.1	46.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	松原湖	まつばらこ	44.8	49.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	小海	こうみ	48.3	53.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	馬流	まながし	49.9	54.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	高岩	たかいわ	51.7	56.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	八千穂	やちほ	53.9	59.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	海瀬	かいぜ	56.5	62.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	羽黒下	はぐろした	57.8	63.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	青沼	あおぬま	59.5	65.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	臼田	うすだ	60.9	67	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	龍岡城	たつおかじょう	62.1	68.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	太田部	おおたべ	64.1	70.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	中込	なかごみ	65.5	72.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	滑津	なめづ	66.5	73.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	北中込	きたなかごみ	68.4	75.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	岩村田	いわむらだ	70.6	77.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	佐久平	さくだいら	71.5	78.7	北陸新幹線		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	中佐都	なかさと	72.4	79.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	美里	みさと	73.8	81.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	三岡	みつおか	75.3	82.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	乙女	おとめ	76.4	84	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	東小諸	ひがしこもろ	77.4	85.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	小海線	こうみせん	小諸	こもろ	78.9	86.8	しなの鉄道		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	松本	まつもと	0	0	篠ノ井線		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	北松本	きたまつもと	0.7	0.8	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	島内	しまうち	2.6	2.9	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	島高松	しまたかまつ	3.8	4.2	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	梓橋	あずさばし	5.2	5.7	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	一日市場	ひといちば	6.8	7.5	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	中萱	なかがや	8.4	9.2	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	南豊科	みなみとよしな	10.4	11.4	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	豊科	とよしな	11.4	12.5	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	柏矢町	はくやちょう	14.2	15.6	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	穂高	ほたか	16.2	17.8	 		0	0	1	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	有明	ありあけ	18.4	20.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	安曇追分	あずみおいわけ	19.9	21.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	細野	ほその	22.8	25.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	北細野	きたほその	23.8	26.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	信濃松川	しなのまつかわ	26	28.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	安曇沓掛	あずみくつかけ	28.6	31.5	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	信濃常盤	しなのときわ	30.9	34	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	南大町	みなみおおまち	34	37.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	信濃大町	しなのおおまち	35.1	38.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	北大町	きたおおまち	37.2	40.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	信濃木崎	しなのきざき	39.4	43.3	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	稲尾	いなお	41.6	45.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	海ノ口	うみのくち	42.9	47.2	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	簗場	やなば	46.3	50.9	 		0	0	0	0	0	0	!	0	0	0	!	
#長野県	JR東日本	大糸線	おおいとせん	(臨)ヤナバスキー場前	やなばすきーじょうまえ	47.9	52.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	南神城	みなみかみしろ	52.8	58.1	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	神城	かみしろ	55.2	60.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	飯森	いいもり	56.7	62.4	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	白馬	はくば	59.7	65.7	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	信濃森上	しなのもりうえ	61.6	67.8	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	白馬大池	はくばおおいけ	65.4	71.9	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本	大糸線	おおいとせん	千国	ちくに	68.7	75.6	 		0	0	0	0	0	0	!	0	0	0	!	
長野県	JR東日本/JR西日本	大糸線	おおいとせん	南小谷	みなみおたり	70.1	77.1			0	0	0	0	0	0	!	1	0	0	!	
長野県	JR西日本	大糸線	おおいとせん	中土	なかつち	74.1	81.5	 		0	0	0	0	0	0	!	0	0	0	!	
